,Loss
48238,2.6871607
48239,2.8075976
48240,2.0555677
48241,2.9123607
48242,2.2918706
48243,2.7021885
48244,1.8809984
48245,2.6286254
48246,3.5988145
48247,2.1416497
48248,2.0254223
48249,3.7794747
48250,2.832604
48251,2.3430111
48252,3.3213773
48253,3.0185962
48254,2.5575314
48255,1.7569143
48256,2.773821
48257,2.6984537
48258,2.3496637
48259,2.6492634
48260,2.8666415
48261,3.9198747
48262,2.8529725
48263,2.6610122
48264,2.7338417
48265,2.6831765
48266,2.2916384
48267,2.1905937
48268,2.8263707
48269,3.406961
48270,2.5754132
48271,2.9643226
48272,3.334764
48273,3.3206933
48274,1.8879505
48275,3.634986
48276,3.0041666
48277,2.4782066
48278,2.8234286
48279,2.9436512
48280,2.7052622
48281,2.3372123
48282,2.5871897
48283,2.8457415
48284,3.0365105
48285,2.3262014
48286,2.9242733
48287,2.990174
48288,2.7788494
48289,2.4026284
48290,2.675901
48291,2.7596114
48292,3.014923
48293,2.379794
48294,2.2416613
48295,2.4686754
48296,2.4055305
48297,2.352922
48298,2.7143736
48299,3.1963637
48300,3.221813
48301,2.1063843
48302,3.1985273
48303,2.9579499
48304,3.0739865
48305,1.9395647
48306,3.3254023
48307,2.9623053
48308,2.5934153
48309,2.1490698
48310,2.5820203
48311,2.5324876
48312,2.7204266
48313,4.0492344
48314,2.4774692
48315,3.0649686
48316,2.6155334
48317,2.9922223
48318,1.7576333
48319,4.080909
48320,3.0582356
48321,2.1809459
48322,2.9781857
48323,3.3288732
48324,2.6521175
48325,3.0315385
48326,3.2376447
48327,2.407488
48328,3.5993261
48329,2.9296527
48330,2.4191601
48331,3.7336717
48332,3.6382089
48333,3.432372
48334,1.7037699
48335,2.8393588
48336,2.9920843
48337,2.58631
48338,2.1141593
48339,3.282619
48340,2.1510687
48341,2.2419972
48342,2.798647
48343,2.2009892
48344,3.268686
48345,1.6011171
48346,2.8157268
48347,2.6423361
48348,3.550265
48349,3.254763
48350,3.6775413
48351,3.0787098
48352,3.529068
48353,3.1695714
48354,2.7486415
48355,3.2597294
48356,2.938206
48357,2.4940202
48358,2.7046585
48359,1.7144743
48360,3.173496
48361,2.9943495
48362,2.2402349
48363,3.7599
48364,3.6157033
48365,3.211328
48366,3.2822669
48367,3.1818485
48368,2.384153
48369,3.71317
48370,2.67837
48371,3.3509378
48372,2.6628885
48373,3.1883268
48374,3.0509691
48375,3.2145605
48376,3.3983893
48377,2.8878949
48378,2.4711494
48379,2.4997296
48380,3.2341652
48381,2.4221518
48382,2.168167
48383,2.9084668
48384,3.3766737
48385,3.8399115
48386,3.8960805
48387,2.5397065
48388,3.113634
48389,2.9615402
48390,2.897015
48391,3.400369
48392,2.654716
48393,3.462449
48394,2.5331116
48395,2.7459135
48396,2.764019
48397,2.8626046
48398,2.7437863
48399,3.8127286
48400,2.9686782
48401,3.037178
48402,3.77302
48403,3.0110593
48404,3.0691009
48405,2.4194927
48406,3.9042568
48407,2.539106
48408,2.1745963
48409,2.8217354
48410,2.4888184
48411,3.0979273
48412,3.0848608
48413,2.4049692
48414,3.3197308
48415,1.7206638
48416,2.409662
48417,3.5850735
48418,3.904222
48419,2.870069
48420,3.6521096
48421,2.6129694
48422,2.7535372
48423,2.599518
48424,2.8862438
48425,3.457172
48426,2.7867756
48427,2.848004
48428,4.2669377
48429,2.2092104
48430,3.0113692
48431,2.7886019
48432,2.515169
48433,3.0658321
48434,3.4774766
48435,2.57507
48436,3.6576116
48437,3.091966
48438,2.5194097
48439,2.675242
48440,3.3315861
48441,3.1828213
48442,2.8935037
48443,2.692121
48444,2.2260046
48445,2.819882
48446,2.1702862
48447,3.6690207
48448,2.0787764
48449,2.9738088
48450,2.0147266
48451,3.3754895
48452,2.5472913
48453,2.99403
48454,2.8733058
48455,2.7526531
48456,2.4883525
48457,1.9393598
48458,3.1202822
48459,2.7618809
48460,2.1850019
48461,1.6274486
48462,2.1078992
48463,3.3646631
48464,2.379462
48465,2.1481378
48466,1.9605348
48467,2.9562457
48468,2.274798
48469,2.8591256
48470,3.01454
48471,3.130921
48472,3.017086
48473,2.4461608
48474,3.1341076
48475,2.2051191
48476,3.2317173
48477,2.1183374
48478,2.612156
48479,2.3081074
48480,3.2828526
48481,2.333111
48482,3.278163
48483,2.1138186
48484,2.390724
48485,2.6254756
48486,2.6081662
48487,3.044382
48488,3.0098605
48489,2.2318642
48490,2.933312
48491,2.5791607
48492,3.2679665
48493,2.2563696
48494,3.353374
48495,2.7433887
48496,2.5554624
48497,1.8390065
48498,3.357286
48499,2.1653504
48500,2.7048306
48501,2.2447166
48502,2.7500625
48503,2.4678006
48504,2.9617605
48505,2.9188619
48506,2.2241235
48507,2.4199688
48508,2.381174
48509,2.6628752
48510,2.4137774
48511,3.1120977
48512,2.63135
48513,2.6869924
48514,2.3716204
48515,2.3970082
48516,2.5253558
48517,2.2924118
48518,2.2328691
48519,2.1282809
48520,2.0024111
48521,3.0270796
48522,2.1826856
48523,2.3568645
48524,2.0154238
48525,3.1381345
48526,2.7820442
48527,2.4189894
48528,2.3245668
48529,2.6347284
48530,3.0856493
48531,2.1288135
48532,1.5059502
48533,3.2520187
48534,2.3632665
48535,2.9778724
48536,1.8786906
48537,2.5041428
48538,2.5326731
48539,2.3692691
48540,2.4957213
48541,2.355349
48542,2.1244466
48543,2.9181862
48544,2.0394354
48545,2.6654236
48546,2.3596134
48547,2.0722654
48548,3.2276263
48549,2.8584368
48550,2.1491747
48551,2.718244
48552,2.2901254
48553,1.9624159
48554,2.2169797
48555,2.5143754
48556,2.4793735
48557,2.380083
48558,2.347863
48559,2.1144137
48560,2.2884645
48561,2.456839
48562,1.7899315
48563,2.7658272
48564,2.7024763
48565,2.5140018
48566,3.4159603
48567,2.3229473
48568,2.5423899
48569,2.3633435
48570,2.9496567
48571,2.5533988
48572,2.4515028
48573,2.2304664
48574,3.4175663
48575,2.7043319
48576,2.7640386
48577,2.3217616
48578,3.1635847
48579,2.917417
48580,2.872448
48581,3.4577112
48582,3.109464
48583,2.050268
48584,2.6649003
48585,3.0169177
48586,2.0447779
48587,2.3640325
48588,3.5043201
48589,3.1191587
48590,3.024981
48591,2.049676
48592,2.2137268
48593,2.3978906
48594,3.0850406
48595,2.3296144
48596,2.7468338
48597,2.765132
48598,2.23123
48599,3.0235279
48600,2.4555335
48601,2.9630847
48602,2.6743402
48603,2.6548352
48604,2.6876655
48605,2.7141979
48606,2.6641245
48607,2.73828
48608,3.0468736
48609,2.7780209
48610,2.8232117
48611,1.9804227
48612,2.2384124
48613,2.6376898
48614,2.4981153
48615,3.3235044
48616,2.643966
48617,2.7164407
48618,2.7271602
48619,2.8118565
48620,2.6207404
48621,2.4710226
48622,2.29454
48623,2.0444295
48624,2.4242148
48625,1.93301
48626,2.4050288
48627,2.7433844
48628,2.5720491
48629,2.4793735
48630,2.563066
48631,2.7652209
48632,2.513704
48633,2.6565075
48634,2.1447082
48635,3.175831
48636,2.0683672
48637,2.5618658
48638,2.296681
48639,2.5025582
48640,2.0381527
48641,2.9437537
48642,2.6965938
48643,2.805699
48644,1.795448
48645,2.9460387
48646,1.9620209
48647,3.14059
48648,2.8898711
48649,2.248114
48650,2.5696764
48651,2.5873377
48652,3.37388
48653,2.7754712
48654,1.8670332
48655,2.4737785
48656,2.617138
48657,2.301283
48658,2.8050041
48659,2.701747
48660,2.051818
48661,3.5946307
48662,2.336565
48663,3.1693044
48664,2.5249522
48665,2.4875097
48666,2.9449456
48667,2.3103101
48668,2.1745574
48669,2.772228
48670,2.4523983
48671,2.8653984
48672,2.5931094
48673,2.3725731
48674,2.0486734
48675,2.047076
48676,2.4243608
48677,2.396359
48678,1.6233087
48679,2.5621264
48680,1.7755797
48681,2.9565983
48682,1.835902
48683,2.598985
48684,3.1952045
48685,1.5518389
48686,2.760581
48687,2.4764638
48688,2.547144
48689,2.6488488
48690,2.2506123
48691,2.6145499
48692,2.153065
48693,2.307311
48694,2.2872696
48695,2.0833418
48696,1.7543819
48697,2.2289104
48698,2.1869373
48699,2.4712877
48700,1.7897904
48701,2.0378695
48702,1.6855943
48703,2.0040522
48704,2.5748272
48705,2.1014075
48706,2.9897978
48707,2.6049488
48708,3.2266636
48709,2.2218118
48710,1.8136238
48711,2.1048498
48712,1.7989427
48713,1.7954769
48714,2.0563166
48715,3.2115622
48716,2.1312122
48717,3.1872416
48718,2.6013308
48719,2.3824792
48720,2.143402
48721,2.9114437
48722,2.476286
48723,2.7154007
48724,2.469592
48725,2.4568686
48726,1.6932044
48727,2.4510818
48728,1.8754663
48729,1.8435831
48730,1.7556901
48731,2.2189417
48732,2.5132809
48733,1.8952277
48734,3.0155091
48735,1.8027058
48736,2.9704003
48737,2.403048
48738,2.1884532
48739,1.9556749
48740,2.4665205
48741,2.3769183
48742,1.8617402
48743,2.155199
48744,2.4216914
48745,2.8308105
48746,2.2946434
48747,2.371202
48748,1.4619652
48749,3.0814602
48750,1.7355239
48751,2.3070703
48752,1.8408107
48753,1.9619993
48754,2.0804853
48755,2.6348557
48756,2.361177
48757,2.3337393
48758,2.262265
48759,2.931996
48760,2.4725313
48761,1.5719533
48762,2.7251904
48763,2.3739157
48764,2.2103202
48765,1.9611443
48766,1.6449021
48767,1.879048
48768,2.0643768
48769,2.6580873
48770,2.7689779
48771,1.8325837
48772,2.3093011
48773,2.3701642
48774,2.527298
48775,2.6384506
48776,2.3278794
48777,2.1656687
48778,2.0703154
48779,1.9085214
48780,2.0007653
48781,2.3736744
48782,2.6837118
48783,2.3811061
48784,2.6306126
48785,2.2030325
48786,2.8914924
48787,2.223876
48788,2.5780663
48789,2.5438113
48790,2.3820777
48791,2.5766726
48792,2.3833652
48793,2.3375137
48794,2.8272474
48795,2.5450044
48796,1.8407109
48797,2.8499856
48798,3.073649
48799,3.2360313
48800,2.414235
48801,1.4893663
48802,3.2384162
48803,1.9627473
48804,2.610201
48805,2.1060843
48806,2.2725224
48807,2.0421283
48808,2.512689
48809,2.7686098
48810,1.9209934
48811,2.2724671
48812,2.3419926
48813,2.9504242
48814,2.3809729
48815,2.3622475
48816,2.4752848
48817,2.2523947
48818,2.1974666
48819,2.3248014
48820,1.8392756
48821,3.0194077
48822,2.6216989
48823,2.0253243
48824,2.6256363
48825,2.4674153
48826,2.5035133
48827,2.2463417
48828,1.9292485
48829,2.1646225
48830,3.5699968
48831,2.6669993
48832,1.8807198
48833,2.3488488
48834,2.1175659
48835,2.610248
48836,1.9948788
48837,2.5957317
48838,2.2425027
48839,2.742763
48840,1.9646785
48841,3.1071196
48842,1.5880439
48843,2.2095551
48844,2.8683975
48845,1.8636096
48846,2.7749634
48847,1.9045286
48848,2.4925506
48849,2.3712816
48850,2.1044502
48851,1.7512864
48852,2.3437192
48853,2.40583
48854,2.6924548
48855,2.7199273
48856,2.081152
48857,2.4247909
48858,2.7397265
48859,2.7072945
48860,2.742632
48861,2.4685261
48862,2.654192
48863,2.3046591
48864,2.727598
48865,2.8087075
48866,2.7424917
48867,2.4025812
48868,2.9372804
48869,3.6425252
48870,2.814804
48871,2.5620437
48872,2.366263
48873,2.48308
48874,1.6272762
48875,2.33161
48876,1.9731498
48877,2.813432
48878,1.4085939
48879,2.7864904
48880,1.8194568
48881,2.676063
48882,2.9659243
48883,1.805996
48884,3.1783342
48885,2.7906935
48886,2.286154
48887,1.9965831
48888,2.2734628
48889,2.153976
48890,2.107274
48891,2.8761806
48892,3.3924494
48893,2.9991388
48894,1.1923528
48895,2.845241
48896,2.5278902
48897,2.4695194
48898,1.399602
48899,2.4916978
48900,3.2027855
48901,2.4214144
48902,2.9784386
48903,2.5938923
48904,1.993885
48905,1.9175549
48906,2.899446
48907,2.6737146
48908,2.6488779
48909,2.5308375
48910,2.4982831
48911,1.8644602
48912,2.441881
48913,2.8455648
48914,2.574998
48915,2.6793752
48916,2.044269
48917,2.407129
48918,2.181908
48919,1.6996942
48920,2.6727037
48921,1.903569
48922,1.8458978
48923,2.082803
48924,2.2106915
48925,1.8742986
48926,3.0419884
48927,2.0806885
48928,2.3853965
48929,2.9407687
48930,2.0960832
48931,2.4077458
48932,1.9555138
48933,1.7478211
48934,3.0575252
48935,2.6159332
48936,2.1735196
48937,2.0531368
48938,2.0880198
48939,2.5001383
48940,2.1689181
48941,2.56376
48942,3.4395728
48943,2.1078107
48944,2.5992432
48945,2.2992053
48946,2.197164
48947,1.6622324
48948,2.2031052
48949,1.7905431
48950,2.5120423
48951,2.387415
48952,3.186719
48953,2.2069483
48954,3.2904754
48955,2.5327992
48956,2.3012285
48957,2.5319285
48958,2.6955748
48959,2.9623075
48960,2.3737068
48961,3.1267176
48962,2.6921225
48963,2.2150607
48964,2.1023717
48965,2.757956
48966,2.534291
48967,2.2965558
48968,2.7415092
48969,2.0465124
48970,2.4845865
48971,2.3409162
48972,2.0595236
48973,2.1957397
48974,2.2669187
48975,2.3467677
48976,2.506042
48977,1.6455778
48978,2.4620054
48979,2.7866015
48980,2.7396793
48981,2.371188
48982,1.877536
48983,2.3772442
48984,3.0504458
48985,2.0961921
48986,2.2340806
48987,3.254193
48988,2.0687938
48989,2.389912
48990,2.7736144
48991,1.9330244
48992,2.7987127
48993,2.2303634
48994,2.4868958
48995,2.4108787
48996,2.0002885
48997,2.366151
48998,1.8729703
48999,3.2828655
49000,2.1761327
49001,2.6595545
49002,2.2395256
49003,2.221322
49004,2.9432578
49005,2.595657
49006,2.7998548
49007,1.9450914
49008,3.1270764
49009,2.627642
49010,2.8089309
49011,1.9370058
49012,2.5235448
49013,2.466145
49014,2.4873178
49015,2.3870902
49016,2.4181266
49017,2.3831396
49018,2.2805836
49019,1.8588396
49020,1.7619443
49021,2.6535501
49022,2.159195
49023,2.1271126
49024,2.2171564
49025,2.6299005
49026,2.340042
49027,1.7329913
49028,1.8935289
49029,2.190536
49030,2.1400285
49031,2.327733
49032,2.329226
49033,3.1222763
49034,2.2832847
49035,2.0471175
49036,2.6641016
49037,3.0252614
49038,2.6961935
49039,2.0894904
49040,1.97185
49041,2.66556
49042,1.9248797
49043,1.7690141
49044,2.4771395
49045,2.721656
49046,1.7515643
49047,2.3168826
49048,2.552812
49049,2.197288
49050,2.4860306
49051,2.5368323
49052,1.8884815
49053,1.808838
49054,2.6260753
49055,1.8524601
49056,2.603549
49057,2.7179134
49058,1.9620452
49059,2.6861567
49060,2.0729084
49061,2.5398822
49062,1.927872
49063,1.5932318
49064,2.6747408
49065,2.4809246
49066,2.683442
49067,2.8439496
49068,1.7619436
49069,2.0621004
49070,1.502618
49071,1.967059
49072,2.4720826
49073,2.093212
49074,2.477405
49075,1.8417698
49076,2.2414439
49077,2.2715547
49078,2.3614392
49079,2.4470167
49080,2.0543196
49081,2.1631196
49082,2.6050947
49083,3.1323495
49084,2.5713954
49085,2.557131
49086,2.788807
49087,2.215962
49088,2.7454944
49089,2.2402058
49090,2.1026707
49091,2.454897
49092,2.3593621
49093,2.8753076
49094,2.5209746
49095,2.2570853
49096,2.8814008
49097,1.6511773
49098,1.8550938
49099,1.7722557
49100,2.8603077
49101,2.4327652
49102,1.6417321
49103,2.3859992
49104,1.9587443
49105,2.1307707
49106,2.9894269
49107,2.2957082
49108,1.9245517
49109,2.2745743
49110,1.7656019
49111,2.7250292
49112,2.579783
49113,2.6096315
49114,3.0160966
49115,1.5153975
49116,2.264495
49117,1.6969965
49118,2.4018593
49119,3.1592336
49120,1.6171643
49121,3.2524018
49122,1.965539
49123,1.9842168
49124,2.3229032
49125,2.0157406
49126,2.5392284
49127,2.4565783
49128,1.4590048
49129,2.0779269
49130,2.6882486
49131,2.200267
49132,2.3192372
49133,2.2365735
49134,2.0089798
49135,2.210866
49136,1.6398637
49137,2.5796883
49138,2.1015358
49139,1.5353708
49140,1.5698183
49141,1.3161019
49142,1.7610903
49143,2.2196264
49144,2.9643154
49145,2.5778875
49146,1.8912425
49147,1.7744881
49148,2.0756786
49149,1.7253312
49150,1.6246796
49151,2.323367
49152,1.5376071
49153,2.418539
49154,1.733655
49155,2.17135
49156,2.160832
49157,1.7468793
49158,1.729147
49159,1.7472985
49160,1.9568257
49161,1.9880545
49162,1.4665142
49163,2.2549355
49164,2.6820388
49165,1.6341535
49166,1.9356111
49167,1.7881781
49168,1.8496137
49169,2.1082225
49170,2.1695743
49171,1.4774337
49172,1.8928057
49173,2.625094
49174,1.4652573
49175,2.4034595
49176,1.934818
49177,1.6418837
49178,1.6630174
49179,1.5117345
49180,2.547553
49181,1.5697722
49182,1.3823588
49183,1.9232137
49184,2.0083194
49185,1.2508342
49186,1.9718672
49187,1.5840175
49188,1.5506785
49189,2.371343
49190,1.6956658
49191,2.0844824
49192,3.1370974
49193,2.1191602
49194,2.1704392
49195,1.8385273
49196,1.4348015
49197,1.7729477
49198,2.0466747
49199,2.0725985
49200,1.8722724
49201,2.394184
49202,1.2312163
49203,1.1512474
49204,2.1733155
49205,1.7430029
49206,1.8446429
49207,1.7499624
49208,1.8898098
49209,2.198162
49210,1.6499555
49211,2.6741104
49212,2.0747604
49213,2.241859
49214,2.8776174
49215,2.4133382
49216,2.1607232
49217,2.0062232
49218,2.1200697
49219,2.422484
49220,2.3883932
49221,1.9045753
49222,1.9017452
49223,1.708286
49224,1.6753199
49225,1.3558774
49226,1.9111612
49227,1.7500645
49228,2.2340596
49229,2.334763
49230,2.5600982
49231,1.2848322
49232,2.1818938
49233,2.1749053
49234,1.8602892
49235,1.9419479
49236,1.3634357
49237,1.7153342
49238,1.7544119
49239,2.1844616
49240,2.0403388
49241,2.4143534
49242,2.0868273
49243,2.6695924
49244,1.8630435
49245,1.5781689
49246,2.387713
49247,2.1348572
49248,1.662585
49249,2.0829515
49250,1.2504376
49251,2.138419
49252,1.9600534
49253,1.925861
49254,1.9580238
49255,2.5283692
49256,1.8117884
49257,1.7268994
49258,2.2693841
49259,1.4157503
49260,1.8143455
49261,2.0466912
49262,2.718604
49263,1.7804195
49264,1.7944067
49265,1.275926
49266,2.113288
49267,2.1853275
49268,2.6352906
49269,1.767482
49270,1.4997832
49271,2.2059953
49272,1.6295986
49273,2.9534554
49274,2.2871141
49275,1.4669247
49276,1.9759495
49277,2.109426
49278,2.6962984
49279,2.9841237
49280,2.3412967
49281,2.609208
49282,2.426599
49283,2.5399132
49284,2.383098
49285,1.8667814
49286,2.3575206
49287,1.6771971
49288,1.5857372
49289,2.083885
49290,2.472479
49291,2.3009412
49292,2.8168693
49293,2.0833335
49294,2.1123352
49295,1.5255932
49296,1.6984136
49297,1.8716078
49298,1.7983559
49299,1.9238071
49300,1.9925268
49301,2.311749
49302,2.5966907
49303,2.09599
49304,1.9854615
49305,2.5079327
49306,2.6474867
49307,1.6740289
49308,2.2193358
49309,1.6704315
49310,1.7663754
49311,1.3504896
49312,2.2485614
49313,1.6420631
49314,1.5652039
49315,1.1989567
49316,3.0894077
49317,2.438493
49318,2.713079
49319,1.9509797
49320,2.4547524
49321,2.4459958
49322,2.05917
49323,2.4185996
49324,2.0162528
49325,2.0714698
49326,2.1808271
49327,2.1789565
49328,2.7787106
49329,2.1780882
49330,1.9015772
49331,2.0756736
49332,2.1760929
49333,1.803514
49334,1.4126651
49335,2.142411
49336,1.7489666
49337,2.288333
49338,1.7708974
49339,2.177891
49340,2.27522
49341,1.7581992
49342,1.7799021
49343,2.1308193
49344,1.984138
49345,2.1274354
49346,2.1505666
49347,1.7830601
49348,1.916383
49349,2.06008
49350,2.263669
49351,2.2037432
49352,2.2921963
49353,1.4033643
49354,1.887667
49355,1.3831272
49356,2.2227004
49357,1.9090716
49358,1.9560732
49359,1.756812
49360,2.0420873
49361,2.7854886
49362,2.266664
49363,2.2691505
49364,1.6456993
49365,2.7742739
49366,1.922098
49367,2.6832957
49368,1.9974909
49369,2.0948339
49370,2.4711475
49371,1.7807354
49372,2.1454499
49373,1.2564147
49374,1.3815503
49375,1.8777899
49376,1.9056017
49377,2.4025688
49378,2.2253137
49379,2.519156
49380,2.6436877
49381,1.9910634
49382,2.1656065
49383,1.6803687
49384,2.1321125
49385,1.9429581
49386,1.7630529
49387,1.646728
49388,2.1331074
49389,2.0050898
49390,2.0779283
49391,2.0138478
49392,1.6708953
49393,2.1909976
49394,2.2323341
49395,1.6988728
49396,2.228588
49397,2.5516586
49398,2.4448981
49399,2.2598875
49400,2.2871287
49401,2.0139372
49402,1.9649484
49403,1.8798908
49404,1.304657
49405,2.3553247
49406,2.2487595
49407,2.0491037
49408,1.9620022
49409,2.3262687
49410,1.1236236
49411,1.8415091
49412,1.6505234
49413,2.5436645
49414,1.7651131
49415,1.4634628
49416,1.9350189
49417,2.5031276
49418,1.5917379
49419,1.6009743
49420,1.9267697
49421,2.0209012
49422,1.6117448
49423,2.041272
49424,2.3528252
49425,1.3537521
49426,1.8448125
49427,2.1990724
49428,1.7824967
49429,1.8414483
49430,1.9626745
49431,2.254974
49432,2.2045984
49433,2.0921717
49434,1.7150052
49435,2.0221293
49436,1.5660934
49437,2.0419693
49438,1.6781269
49439,2.0475588
49440,1.7402611
49441,1.6021074
49442,1.7515821
49443,1.8306265
49444,1.328528
49445,1.4490697
49446,2.1023946
49447,1.4145024
49448,1.6401031
49449,2.7666576
49450,1.8044866
49451,2.034289
49452,2.4654155
49453,2.1524353
49454,1.7108598
49455,1.414547
49456,2.3191457
49457,2.3670502
49458,1.3427129
49459,3.0064387
49460,2.5174167
49461,1.9718448
49462,1.2664602
49463,1.5813876
49464,1.7683337
49465,2.1873446
49466,1.5413737
49467,2.0342002
49468,2.2487462
49469,1.6932392
49470,2.1339254
49471,2.1065562
49472,2.2011003
49473,2.5127723
49474,2.1323466
49475,2.7078123
49476,2.3389785
49477,1.3885952
49478,1.8396916
49479,1.9441845
49480,1.511153
49481,2.3145585
49482,2.0005379
49483,2.5840719
49484,2.6899781
49485,2.5981412
49486,2.3798642
49487,1.6783453
49488,1.9626694
49489,2.4053679
49490,2.7427983
49491,1.7333255
49492,2.342161
49493,2.1546881
49494,2.5985558
49495,2.695016
49496,2.4949882
49497,2.8735409
49498,3.6104274
49499,1.6702366
49500,2.6694028
49501,1.876345
49502,2.078409
49503,2.3256445
49504,1.5579028
49505,1.6233573
49506,2.1014626
49507,1.7422049
49508,2.0919173
49509,1.3906792
49510,1.5966179
49511,2.1654906
49512,2.1978054
49513,2.4663498
49514,2.047208
49515,2.185712
49516,2.2397478
49517,2.019497
49518,3.5806532
49519,2.6326458
49520,2.3905246
49521,2.0836954
49522,2.6996522
49523,2.1298132
49524,2.3678515
49525,2.8842869
49526,2.0294104
49527,2.184113
49528,1.739873
49529,2.3377197
49530,2.701282
49531,2.1739364
49532,1.8787956
49533,2.2314095
49534,2.1919317
49535,2.4673653
49536,1.7864633
49537,2.6358402
49538,3.0158622
49539,1.6242015
49540,2.0793052
49541,2.7862697
49542,2.2233198
49543,2.8847609
49544,2.0831296
49545,2.2826347
49546,2.4050827
49547,1.7103362
49548,2.2163389
49549,1.7002686
49550,1.8417954
49551,2.0130374
49552,2.0678906
49553,1.8675113
49554,1.9803104
49555,2.9906163
49556,2.2881417
49557,2.4182
49558,2.0580275
49559,2.0577517
49560,2.40169
49561,1.7667394
49562,2.9830303
49563,1.9978796
49564,2.6285877
49565,2.0459638
49566,2.259844
49567,2.7477336
49568,2.415403
49569,2.108255
49570,1.9998963
49571,1.8221998
49572,2.6593537
49573,2.6237988
49574,2.049643
49575,1.9519353
49576,1.7006023
49577,2.317033
49578,2.252248
49579,1.7942712
49580,1.8680468
49581,1.8081051
49582,2.4497824
49583,2.6505642
49584,2.1459126
49585,2.4433231
49586,2.8819194
49587,1.8819318
49588,2.1986165
49589,2.5252128
49590,2.4050145
49591,2.7432635
49592,2.3956058
49593,1.4562929
49594,2.149246
49595,2.6838615
49596,2.0254312
49597,2.1048546
49598,2.3072743
49599,2.2638388
49600,2.441019
49601,2.3842537
49602,2.480167
49603,2.2022896
49604,1.5514696
49605,3.0903854
49606,2.0777767
49607,2.234151
49608,2.9704127
49609,1.9972694
49610,2.512011
49611,2.1307344
49612,2.330192
49613,2.6524515
49614,2.445749
49615,2.4252543
49616,2.2456384
49617,1.9025395
49618,1.9824176
49619,2.07915
49620,2.4671082
49621,2.7237473
49622,2.907507
49623,2.609819
49624,2.2442431
49625,1.8927493
49626,2.4600372
49627,2.5100613
49628,2.9977252
49629,3.2121944
49630,2.2835164
49631,2.474679
49632,2.5442
49633,2.3451366
49634,2.1502695
49635,1.6719644
49636,2.165602
49637,2.5918105
49638,2.6499977
49639,2.4983602
49640,1.8556533
49641,2.3309236
49642,2.1210465
49643,1.9936023
49644,2.6853902
49645,2.2593184
49646,2.6728306
49647,2.0921862
49648,1.8346431
49649,2.0325441
49650,2.3464642
49651,1.5535482
49652,2.187276
49653,2.2527916
49654,1.5757763
49655,2.148748
49656,1.9532518
49657,1.4484438
49658,2.5756469
49659,2.6202915
49660,2.7034574
49661,1.8531163
49662,3.3339777
49663,1.3235397
49664,2.4541059
49665,2.1077824
49666,2.4571908
49667,2.2477777
49668,2.9122047
49669,1.7780936
49670,2.050363
49671,2.5948272
49672,2.230679
49673,2.288183
49674,2.0156589
49675,2.449877
49676,2.3829708
49677,2.6162853
49678,2.604393
49679,2.2195435
49680,2.2835703
49681,2.2134595
49682,1.8196297
49683,2.831495
49684,1.9214098
49685,2.579402
49686,2.20088
49687,2.721212
49688,1.8452274
49689,2.1466255
49690,2.782588
49691,2.0406919
49692,2.2793221
49693,2.595908
49694,2.0255957
49695,2.3659356
49696,2.4385207
49697,2.05311
49698,2.0864117
49699,2.1534257
49700,1.4858441
49701,2.3311214
49702,2.2169216
49703,2.362329
49704,2.0803504
49705,1.6588731
49706,2.4190764
49707,2.2658687
49708,2.3717563
49709,2.9738991
49710,2.578782
49711,2.6267862
49712,1.9373838
49713,1.6043378
49714,2.6374335
49715,1.5029659
49716,1.8418809
49717,2.1770382
49718,2.4754167
49719,1.804225
49720,2.4922228
49721,2.5434554
49722,1.6196365
49723,2.09489
49724,2.3289142
49725,1.863603
49726,1.6558857
49727,1.85722
49728,1.9319131
49729,2.3045769
49730,2.1675904
49731,2.654636
49732,1.7787828
49733,2.5952044
49734,2.1035342
49735,1.8327156
49736,2.35994
49737,1.0652025
49738,3.097777
49739,1.7043054
49740,2.452174
49741,2.4031181
49742,2.679842
49743,2.5660908
49744,2.2645206
49745,2.0510435
49746,1.9333276
49747,2.0187361
49748,2.8243666
49749,2.2023094
49750,3.1202352
49751,1.8262007
49752,1.9940028
49753,2.1043935
49754,1.6104772
49755,1.4606725
49756,1.5833696
49757,2.5555923
49758,1.9875801
49759,1.4231505
49760,2.8757637
49761,2.5696127
49762,2.0328064
49763,1.8420634
49764,2.4894466
49765,2.6979206
49766,2.403955
49767,2.6773014
49768,2.5534048
49769,1.5566871
49770,2.4301991
49771,2.3800766
49772,2.8069086
49773,2.6652374
49774,1.9832541
49775,2.0009308
49776,2.1048257
49777,1.8472157
49778,2.3511987
49779,1.8677007
49780,1.7268296
49781,1.4967699
49782,1.9046142
49783,1.9476342
49784,1.7615426
49785,2.0932894
49786,2.1021483
49787,2.0124435
49788,1.9890355
49789,1.9395089
49790,2.5208652
49791,1.9993802
49792,2.5655694
49793,1.0824282
49794,1.9014549
49795,2.1532373
49796,2.0042644
49797,1.9674875
49798,1.5355512
49799,2.0610523
49800,1.524085
49801,1.7369041
49802,2.7918606
49803,2.0496163
49804,2.5225337
49805,1.546166
49806,2.1021447
49807,2.0027018
49808,2.78484
49809,1.951735
49810,2.2205968
49811,2.7637596
49812,1.6784856
49813,2.9478326
49814,0.999809
49815,1.637313
49816,2.4843102
49817,1.5513093
49818,1.8337321
49819,1.9194663
49820,1.6523347
49821,1.6234813
49822,2.2189875
49823,1.9944396
49824,1.9223335
49825,1.8611221
49826,1.9907751
